GrantId,Distance_Min,Grant_Match
3329,0.6326530612244898,[]
3335,0.8888888888888888,[]
3356,0.7142857142857143,[]
3364,0.8945454545454545,[]
3368,0.8571428571428571,[]
3372,0.8443579766536965,[]
3378,0.9978632478632479,[]
3384,0.6666666666666666,[]
3386,0.8,[]
3389,0.8571428571428571,[]
3400,0.38095238095238093,[]
3414,0.8457142857142858,[]
3422,0.5,[]
3425,0,"[{""Grant"":""620"",""Jaccard"":0},{""Grant"":""1299"",""Jaccard"":0},{""Grant"":""1541"",""Jaccard"":0},{""Grant"":""2807"",""Jaccard"":0}]"
3443,0.8823529411764706,[]
3457,0.7836990595611285,[]
3475,0.5,[]
3481,0.8666666666666667,[]
3491,0.6896551724137931,[]
3497,0.5,[]
3502,0.9166666666666666,[]
3509,0.7142857142857143,[]
3510,0.8805970149253731,[]
3511,0,"[{""Grant"":""4942"",""Jaccard"":0}]"
3522,0.8805970149253731,[]
3525,0,"[{""Grant"":""2783"",""Jaccard"":0}]"
3531,0.8354114713216958,[]
3535,0.9013157894736842,[]
3536,0.5,[]
3563,0.8,[]
3576,0.8333333333333334,[]
3578,0.8333333333333334,[]
3591,0.5237278444825615,[]
3595,0.7028061224489796,[]
3600,0.75,[]
3608,0.5,[]
3609,0.8,[]
3613,0.5107784431137724,[]
3616,0.975609756097561,[]
3627,0.995,[]
3633,0.6590538336052202,[]
3637,0.9230769230769231,[]
3647,0.6666666666666666,[]
3663,0.9333333333333333,[]
3666,0.9090909090909091,[]
3670,0.5,[]
3694,0,"[{""Grant"":""104"",""Jaccard"":0},{""Grant"":""126"",""Jaccard"":0},{""Grant"":""318"",""Jaccard"":0},{""Grant"":""516"",""Jaccard"":0},{""Grant"":""556"",""Jaccard"":0},{""Grant"":""769"",""Jaccard"":0},{""Grant"":""810"",""Jaccard"":0},{""Grant"":""1118"",""Jaccard"":0},{""Grant"":""1175"",""Jaccard"":0},{""Grant"":""1732"",""Jaccard"":0},{""Grant"":""2054"",""Jaccard"":0},{""Grant"":""4170"",""Jaccard"":0},{""Grant"":""4503"",""Jaccard"":0},{""Grant"":""4981"",""Jaccard"":0},{""Grant"":""5079"",""Jaccard"":0},{""Grant"":""6907"",""Jaccard"":0}]"
3753,0.875,[]
3760,0.6666666666666666,[]
3771,0.8,[]
3807,0.5,[]
3810,0.875,[]
3816,0.8828125,[]
3853,0.81,[]
3857,0.7662815126050421,[]
3915,0.5,[]
3920,0.5151515151515151,[]
3926,0.9992619926199262,[]
3951,0.8076923076923077,[]
3963,0.8333333333333334,[]
3974,0.5580246913580247,[]
3981,0.5,[]
3987,0.8888888888888888,[]
3994,0.7878787878787878,[]
3996,0.6,[]
3997,0.8,[]
3998,0.7630057803468208,[]
4000,0.8235294117647058,[]
4006,0.6352941176470588,[]
4007,0.8333333333333334,[]
4014,0.7980769230769231,[]
4017,0.7833333333333333,[]
4019,0.8193771626297578,[]
4024,0.7448537378114843,[]
4027,0.25,"[{""Grant"":""5117"",""Jaccard"":0.25},{""Grant"":""5164"",""Jaccard"":0.25}]"
4029,0.6615384615384615,[]
4038,0.9953051643192489,[]
4041,0.6666666666666666,[]
4052,0.9989528795811519,[]
4053,0.9333333333333333,[]
4054,0.710172744721689,[]
4056,0.8571428571428571,[]
4063,0.8181818181818182,[]
4065,0,"[{""Grant"":""5248"",""Jaccard"":0}]"
4067,0.5,[]
4068,0,"[{""Grant"":""6129"",""Jaccard"":0},{""Grant"":""6133"",""Jaccard"":0}]"
4069,0.8227848101265823,[]
4073,0.7878787878787878,[]
4082,0.6428571428571429,[]
4083,0.6231884057971014,[]
4087,0.717948717948718,[]
4091,0.6,[]
4093,0.7916666666666666,[]
4097,0.5,[]
4098,0.8076923076923077,[]
4104,0.7777777777777778,[]
4114,0.34210526315789475,[]
4118,0.7754010695187166,[]
4119,0.6153846153846154,[]
4127,0.7777777777777778,[]
4130,0.6666666666666666,[]
4134,0.8214285714285714,[]
4143,0.6428571428571429,[]
4151,0.875,[]
4155,0.6666666666666666,[]
4157,0.9,[]
4167,0.5,[]
4170,0,"[{""Grant"":""104"",""Jaccard"":0},{""Grant"":""126"",""Jaccard"":0},{""Grant"":""318"",""Jaccard"":0},{""Grant"":""516"",""Jaccard"":0},{""Grant"":""556"",""Jaccard"":0},{""Grant"":""769"",""Jaccard"":0},{""Grant"":""810"",""Jaccard"":0},{""Grant"":""1118"",""Jaccard"":0},{""Grant"":""1175"",""Jaccard"":0},{""Grant"":""1732"",""Jaccard"":0},{""Grant"":""2054"",""Jaccard"":0},{""Grant"":""3694"",""Jaccard"":0},{""Grant"":""4503"",""Jaccard"":0},{""Grant"":""4981"",""Jaccard"":0},{""Grant"":""5079"",""Jaccard"":0},{""Grant"":""6907"",""Jaccard"":0}]"
4172,0.5,[]
4186,0.5975609756097561,[]
4197,0.676737160120846,[]
4200,0.7159533073929961,[]
4201,0.5975609756097561,[]
4203,0.75,[]
4213,0.8193146417445483,[]
4240,0.7708333333333334,[]
4249,0.7210526315789474,[]
4257,0.875,[]
4263,0.8648648648648649,[]
4268,0.7219419064502932,[]
4271,0.25,"[{""Grant"":""6557"",""Jaccard"":0.25}]"
4280,0.37037037037037035,[]
4287,0,"[{""Grant"":""528"",""Jaccard"":0}]"
4290,0.8571428571428571,[]
4299,0.7883578871721164,[]
4304,0.6666666666666666,[]
4310,0.6617647058823529,[]
4326,0.6512605042016807,[]
4327,0.8125,[]
4331,0.9989909182643795,[]
4349,0,"[{""Grant"":""341"",""Jaccard"":0},{""Grant"":""345"",""Jaccard"":0},{""Grant"":""688"",""Jaccard"":0},{""Grant"":""7090"",""Jaccard"":0}]"
4367,0.75,[]
4382,0,"[{""Grant"":""4768"",""Jaccard"":0}]"
4385,0.7304347826086957,[]
4417,0,"[{""Grant"":""269"",""Jaccard"":0},{""Grant"":""312"",""Jaccard"":0.25},{""Grant"":""327"",""Jaccard"":0.25},{""Grant"":""389"",""Jaccard"":0.25},{""Grant"":""5080"",""Jaccard"":0.25},{""Grant"":""6561"",""Jaccard"":0}]"
4444,0.6666666666666666,[]
4450,0.6342494714587738,[]
4480,1,[]
4493,0.8126721763085399,[]
4499,0.7740814299900695,[]
4500,0.8333333333333334,[]
4503,0,"[{""Grant"":""104"",""Jaccard"":0},{""Grant"":""126"",""Jaccard"":0},{""Grant"":""318"",""Jaccard"":0},{""Grant"":""516"",""Jaccard"":0},{""Grant"":""556"",""Jaccard"":0},{""Grant"":""769"",""Jaccard"":0},{""Grant"":""810"",""Jaccard"":0},{""Grant"":""1118"",""Jaccard"":0},{""Grant"":""1175"",""Jaccard"":0},{""Grant"":""1732"",""Jaccard"":0},{""Grant"":""2054"",""Jaccard"":0},{""Grant"":""3694"",""Jaccard"":0},{""Grant"":""4170"",""Jaccard"":0},{""Grant"":""4981"",""Jaccard"":0},{""Grant"":""5079"",""Jaccard"":0},{""Grant"":""6907"",""Jaccard"":0}]"
4511,0.7012987012987013,[]
4546,0.8416666666666667,[]
4551,0.825,[]
4573,0.8378378378378378,[]
4592,0.8775510204081632,[]
4597,0.5462962962962963,[]
4628,0,"[{""Grant"":""1684"",""Jaccard"":0}]"
4655,0.5952380952380952,[]
4665,0.4934437954464179,[]
4677,0,"[{""Grant"":""4680"",""Jaccard"":0}]"
4680,0,"[{""Grant"":""4677"",""Jaccard"":0}]"
4683,0.3516483516483517,[]
4687,0.5,[]
4698,0.7848101265822784,[]
4708,0.8048780487804879,[]
4712,0.6764705882352942,[]
4719,0.75,[]
4722,0.7567567567567568,[]
4732,0.8,[]
4739,0.7205882352941176,[]
4740,0.5,[]
4757,0.4230769230769231,[]
4760,0.6625835189309577,[]
4763,0.7816901408450704,[]
4768,0,"[{""Grant"":""4382"",""Jaccard"":0}]"
4779,0.8888888888888888,[]
4780,0.5984251968503937,[]
4786,0.5714285714285714,[]
4790,0.9166666666666666,[]
4791,0.7901234567901234,[]
4794,0.7619047619047619,[]
4795,0.6666666666666666,[]
4799,0.75,[]
4811,0.6815286624203821,[]
4812,0.7188703465982028,[]
4816,0.75,[]
4817,0.6,[]
4825,0.8051948051948052,[]
4830,0.6590538336052202,[]
4832,0.7863501483679525,[]
4836,0,"[{""Grant"":""1826"",""Jaccard"":0},{""Grant"":""4953"",""Jaccard"":0}]"
4840,0.8,[]
4842,0.5,[]
4846,0.5107784431137724,[]
4847,0.8,[]
4851,0.6163265306122448,[]
4853,0.8688524590163934,[]
4857,0.8571428571428571,[]
4858,0.8071253071253072,[]
4861,0.8134920634920635,[]
4863,0.7191011235955056,[]
4866,0.7107438016528925,[]
4867,0,"[{""Grant"":""4897"",""Jaccard"":0},{""Grant"":""5198"",""Jaccard"":0}]"
4869,0.9047619047619048,[]
4874,0.8395209580838323,[]
4875,0.9090909090909091,[]
4878,0.7435897435897436,[]
4881,0.618421052631579,[]
4883,0.6182669789227166,[]
4885,0.6506550218340611,[]
4896,0.5714285714285714,[]
4897,0,"[{""Grant"":""4867"",""Jaccard"":0},{""Grant"":""5198"",""Jaccard"":0}]"
4903,0,"[{""Grant"":""4904"",""Jaccard"":0},{""Grant"":""4984"",""Jaccard"":0},{""Grant"":""4990"",""Jaccard"":0},{""Grant"":""4994"",""Jaccard"":0},{""Grant"":""4996"",""Jaccard"":0},{""Grant"":""4997"",""Jaccard"":0},{""Grant"":""5000"",""Jaccard"":0},{""Grant"":""5002"",""Jaccard"":0},{""Grant"":""5085"",""Jaccard"":0},{""Grant"":""5087"",""Jaccard"":0},{""Grant"":""5100"",""Jaccard"":0},{""Grant"":""5101"",""Jaccard"":0},{""Grant"":""5102"",""Jaccard"":0},{""Grant"":""5103"",""Jaccard"":0},{""Grant"":""5234"",""Jaccard"":0},{""Grant"":""5356"",""Jaccard"":0},{""Grant"":""5415"",""Jaccard"":0},{""Grant"":""5454"",""Jaccard"":0}]"
4904,0,"[{""Grant"":""4903"",""Jaccard"":0},{""Grant"":""4984"",""Jaccard"":0},{""Grant"":""4990"",""Jaccard"":0},{""Grant"":""4994"",""Jaccard"":0},{""Grant"":""4996"",""Jaccard"":0},{""Grant"":""4997"",""Jaccard"":0},{""Grant"":""5000"",""Jaccard"":0},{""Grant"":""5002"",""Jaccard"":0},{""Grant"":""5085"",""Jaccard"":0},{""Grant"":""5087"",""Jaccard"":0},{""Grant"":""5100"",""Jaccard"":0},{""Grant"":""5101"",""Jaccard"":0},{""Grant"":""5102"",""Jaccard"":0},{""Grant"":""5103"",""Jaccard"":0},{""Grant"":""5234"",""Jaccard"":0},{""Grant"":""5356"",""Jaccard"":0},{""Grant"":""5415"",""Jaccard"":0},{""Grant"":""5454"",""Jaccard"":0}]"
4912,0.6125541125541125,[]
4914,0.8032786885245902,[]
4917,0,"[{""Grant"":""4995"",""Jaccard"":0}]"
4919,0.5,[]
4922,0.5833333333333334,[]
4923,0.706766917293233,[]
4924,0.706766917293233,[]
4926,0.6666666666666666,[]
4927,0.75,[]
4934,0.6824324324324325,[]
4942,0,"[{""Grant"":""3511"",""Jaccard"":0}]"
4943,0.8571428571428571,[]
4944,0.7272727272727273,[]
4945,0,"[{""Grant"":""4950"",""Jaccard"":0}]"
4950,0,"[{""Grant"":""4945"",""Jaccard"":0}]"
4953,0,"[{""Grant"":""1826"",""Jaccard"":0},{""Grant"":""4836"",""Jaccard"":0}]"
4965,0.7205882352941176,[]
4966,0.7276264591439688,[]
4971,0.75,[]
4972,0.8333333333333334,[]
4975,0.7167019027484144,[]
4981,0,"[{""Grant"":""104"",""Jaccard"":0},{""Grant"":""126"",""Jaccard"":0},{""Grant"":""318"",""Jaccard"":0},{""Grant"":""516"",""Jaccard"":0},{""Grant"":""556"",""Jaccard"":0},{""Grant"":""769"",""Jaccard"":0},{""Grant"":""810"",""Jaccard"":0},{""Grant"":""1118"",""Jaccard"":0},{""Grant"":""1175"",""Jaccard"":0},{""Grant"":""1732"",""Jaccard"":0},{""Grant"":""2054"",""Jaccard"":0},{""Grant"":""3694"",""Jaccard"":0},{""Grant"":""4170"",""Jaccard"":0},{""Grant"":""4503"",""Jaccard"":0},{""Grant"":""5079"",""Jaccard"":0},{""Grant"":""6907"",""Jaccard"":0}]"
4984,0,"[{""Grant"":""4903"",""Jaccard"":0},{""Grant"":""4904"",""Jaccard"":0},{""Grant"":""4990"",""Jaccard"":0},{""Grant"":""4994"",""Jaccard"":0},{""Grant"":""4996"",""Jaccard"":0},{""Grant"":""4997"",""Jaccard"":0},{""Grant"":""5000"",""Jaccard"":0},{""Grant"":""5002"",""Jaccard"":0},{""Grant"":""5085"",""Jaccard"":0},{""Grant"":""5087"",""Jaccard"":0},{""Grant"":""5100"",""Jaccard"":0},{""Grant"":""5101"",""Jaccard"":0},{""Grant"":""5102"",""Jaccard"":0},{""Grant"":""5103"",""Jaccard"":0},{""Grant"":""5234"",""Jaccard"":0},{""Grant"":""5356"",""Jaccard"":0},{""Grant"":""5415"",""Jaccard"":0},{""Grant"":""5454"",""Jaccard"":0}]"
4990,0,"[{""Grant"":""4903"",""Jaccard"":0},{""Grant"":""4904"",""Jaccard"":0},{""Grant"":""4984"",""Jaccard"":0},{""Grant"":""4994"",""Jaccard"":0},{""Grant"":""4996"",""Jaccard"":0},{""Grant"":""4997"",""Jaccard"":0},{""Grant"":""5000"",""Jaccard"":0},{""Grant"":""5002"",""Jaccard"":0},{""Grant"":""5085"",""Jaccard"":0},{""Grant"":""5087"",""Jaccard"":0},{""Grant"":""5100"",""Jaccard"":0},{""Grant"":""5101"",""Jaccard"":0},{""Grant"":""5102"",""Jaccard"":0},{""Grant"":""5103"",""Jaccard"":0},{""Grant"":""5234"",""Jaccard"":0},{""Grant"":""5356"",""Jaccard"":0},{""Grant"":""5415"",""Jaccard"":0},{""Grant"":""5454"",""Jaccard"":0}]"
4991,0.5,[]
4994,0,"[{""Grant"":""4903"",""Jaccard"":0},{""Grant"":""4904"",""Jaccard"":0},{""Grant"":""4984"",""Jaccard"":0},{""Grant"":""4990"",""Jaccard"":0},{""Grant"":""4996"",""Jaccard"":0},{""Grant"":""4997"",""Jaccard"":0},{""Grant"":""5000"",""Jaccard"":0},{""Grant"":""5002"",""Jaccard"":0},{""Grant"":""5085"",""Jaccard"":0},{""Grant"":""5087"",""Jaccard"":0},{""Grant"":""5100"",""Jaccard"":0},{""Grant"":""5101"",""Jaccard"":0},{""Grant"":""5102"",""Jaccard"":0},{""Grant"":""5103"",""Jaccard"":0},{""Grant"":""5234"",""Jaccard"":0},{""Grant"":""5356"",""Jaccard"":0},{""Grant"":""5415"",""Jaccard"":0},{""Grant"":""5454"",""Jaccard"":0}]"
4995,0,"[{""Grant"":""4917"",""Jaccard"":0}]"
4996,0,"[{""Grant"":""4903"",""Jaccard"":0},{""Grant"":""4904"",""Jaccard"":0},{""Grant"":""4984"",""Jaccard"":0},{""Grant"":""4990"",""Jaccard"":0},{""Grant"":""4994"",""Jaccard"":0},{""Grant"":""4997"",""Jaccard"":0},{""Grant"":""5000"",""Jaccard"":0},{""Grant"":""5002"",""Jaccard"":0},{""Grant"":""5085"",""Jaccard"":0},{""Grant"":""5087"",""Jaccard"":0},{""Grant"":""5100"",""Jaccard"":0},{""Grant"":""5101"",""Jaccard"":0},{""Grant"":""5102"",""Jaccard"":0},{""Grant"":""5103"",""Jaccard"":0},{""Grant"":""5234"",""Jaccard"":0},{""Grant"":""5356"",""Jaccard"":0},{""Grant"":""5415"",""Jaccard"":0},{""Grant"":""5454"",""Jaccard"":0}]"
4997,0,"[{""Grant"":""4903"",""Jaccard"":0},{""Grant"":""4904"",""Jaccard"":0},{""Grant"":""4984"",""Jaccard"":0},{""Grant"":""4990"",""Jaccard"":0},{""Grant"":""4994"",""Jaccard"":0},{""Grant"":""4996"",""Jaccard"":0},{""Grant"":""5000"",""Jaccard"":0},{""Grant"":""5002"",""Jaccard"":0},{""Grant"":""5085"",""Jaccard"":0},{""Grant"":""5087"",""Jaccard"":0},{""Grant"":""5100"",""Jaccard"":0},{""Grant"":""5101"",""Jaccard"":0},{""Grant"":""5102"",""Jaccard"":0},{""Grant"":""5103"",""Jaccard"":0},{""Grant"":""5234"",""Jaccard"":0},{""Grant"":""5356"",""Jaccard"":0},{""Grant"":""5415"",""Jaccard"":0},{""Grant"":""5454"",""Jaccard"":0}]"
4999,0.5,[]
5000,0,"[{""Grant"":""4903"",""Jaccard"":0},{""Grant"":""4904"",""Jaccard"":0},{""Grant"":""4984"",""Jaccard"":0},{""Grant"":""4990"",""Jaccard"":0},{""Grant"":""4994"",""Jaccard"":0},{""Grant"":""4996"",""Jaccard"":0},{""Grant"":""4997"",""Jaccard"":0},{""Grant"":""5002"",""Jaccard"":0},{""Grant"":""5085"",""Jaccard"":0},{""Grant"":""5087"",""Jaccard"":0},{""Grant"":""5100"",""Jaccard"":0},{""Grant"":""5101"",""Jaccard"":0},{""Grant"":""5102"",""Jaccard"":0},{""Grant"":""5103"",""Jaccard"":0},{""Grant"":""5234"",""Jaccard"":0},{""Grant"":""5356"",""Jaccard"":0},{""Grant"":""5415"",""Jaccard"":0},{""Grant"":""5454"",""Jaccard"":0}]"
5002,0,"[{""Grant"":""4903"",""Jaccard"":0},{""Grant"":""4904"",""Jaccard"":0},{""Grant"":""4984"",""Jaccard"":0},{""Grant"":""4990"",""Jaccard"":0},{""Grant"":""4994"",""Jaccard"":0},{""Grant"":""4996"",""Jaccard"":0},{""Grant"":""4997"",""Jaccard"":0},{""Grant"":""5000"",""Jaccard"":0},{""Grant"":""5085"",""Jaccard"":0},{""Grant"":""5087"",""Jaccard"":0},{""Grant"":""5100"",""Jaccard"":0},{""Grant"":""5101"",""Jaccard"":0},{""Grant"":""5102"",""Jaccard"":0},{""Grant"":""5103"",""Jaccard"":0},{""Grant"":""5234"",""Jaccard"":0},{""Grant"":""5356"",""Jaccard"":0},{""Grant"":""5415"",""Jaccard"":0},{""Grant"":""5454"",""Jaccard"":0}]"
5005,0.8378378378378378,[]
5007,0.4934437954464179,[]
5013,0.8333333333333334,[]
5023,0,"[{""Grant"":""5140"",""Jaccard"":0},{""Grant"":""5364"",""Jaccard"":0},{""Grant"":""5367"",""Jaccard"":0}]"
5026,0.6666666666666666,[]
5027,0.8695652173913043,[]
5031,0.6666666666666666,[]
5033,0.8275862068965517,[]
5035,0.6666666666666666,[]
5036,0.8333333333333334,[]
5037,0.6577540106951871,[]
5039,0.7816504356740134,[]
5040,0.6666666666666666,[]
5041,0.5,[]
5042,0.8079470198675497,[]
5047,0.8115942028985508,[]
5048,0.75,[]
5051,0.7987804878048781,[]
5060,0.7777777777777778,[]
5062,0.5,[]
5066,0.7654485049833887,[]
5067,0.6666666666666666,[]
5069,0.5555555555555556,[]
5070,0.8931297709923665,[]
5075,0.5555555555555556,[]
5078,0.5,[]
5079,0,"[{""Grant"":""104"",""Jaccard"":0},{""Grant"":""126"",""Jaccard"":0},{""Grant"":""318"",""Jaccard"":0},{""Grant"":""516"",""Jaccard"":0},{""Grant"":""556"",""Jaccard"":0},{""Grant"":""769"",""Jaccard"":0},{""Grant"":""810"",""Jaccard"":0},{""Grant"":""1118"",""Jaccard"":0},{""Grant"":""1175"",""Jaccard"":0},{""Grant"":""1732"",""Jaccard"":0},{""Grant"":""2054"",""Jaccard"":0},{""Grant"":""3694"",""Jaccard"":0},{""Grant"":""4170"",""Jaccard"":0},{""Grant"":""4503"",""Jaccard"":0},{""Grant"":""4981"",""Jaccard"":0},{""Grant"":""6907"",""Jaccard"":0}]"
5080,0.25,"[{""Grant"":""269"",""Jaccard"":0.25},{""Grant"":""4417"",""Jaccard"":0.25},{""Grant"":""6561"",""Jaccard"":0.25}]"
5085,0,"[{""Grant"":""4903"",""Jaccard"":0},{""Grant"":""4904"",""Jaccard"":0},{""Grant"":""4984"",""Jaccard"":0},{""Grant"":""4990"",""Jaccard"":0},{""Grant"":""4994"",""Jaccard"":0},{""Grant"":""4996"",""Jaccard"":0},{""Grant"":""4997"",""Jaccard"":0},{""Grant"":""5000"",""Jaccard"":0},{""Grant"":""5002"",""Jaccard"":0},{""Grant"":""5087"",""Jaccard"":0},{""Grant"":""5100"",""Jaccard"":0},{""Grant"":""5101"",""Jaccard"":0},{""Grant"":""5102"",""Jaccard"":0},{""Grant"":""5103"",""Jaccard"":0},{""Grant"":""5234"",""Jaccard"":0},{""Grant"":""5356"",""Jaccard"":0},{""Grant"":""5415"",""Jaccard"":0},{""Grant"":""5454"",""Jaccard"":0}]"
5087,0,"[{""Grant"":""4903"",""Jaccard"":0},{""Grant"":""4904"",""Jaccard"":0},{""Grant"":""4984"",""Jaccard"":0},{""Grant"":""4990"",""Jaccard"":0},{""Grant"":""4994"",""Jaccard"":0},{""Grant"":""4996"",""Jaccard"":0},{""Grant"":""4997"",""Jaccard"":0},{""Grant"":""5000"",""Jaccard"":0},{""Grant"":""5002"",""Jaccard"":0},{""Grant"":""5085"",""Jaccard"":0},{""Grant"":""5100"",""Jaccard"":0},{""Grant"":""5101"",""Jaccard"":0},{""Grant"":""5102"",""Jaccard"":0},{""Grant"":""5103"",""Jaccard"":0},{""Grant"":""5234"",""Jaccard"":0},{""Grant"":""5356"",""Jaccard"":0},{""Grant"":""5415"",""Jaccard"":0},{""Grant"":""5454"",""Jaccard"":0}]"
5089,0.5806451612903226,[]
5090,0.73,[]
5091,0.7647058823529411,[]
5098,0.6470588235294118,[]
5100,0,"[{""Grant"":""4903"",""Jaccard"":0},{""Grant"":""4904"",""Jaccard"":0},{""Grant"":""4984"",""Jaccard"":0},{""Grant"":""4990"",""Jaccard"":0},{""Grant"":""4994"",""Jaccard"":0},{""Grant"":""4996"",""Jaccard"":0},{""Grant"":""4997"",""Jaccard"":0},{""Grant"":""5000"",""Jaccard"":0},{""Grant"":""5002"",""Jaccard"":0},{""Grant"":""5085"",""Jaccard"":0},{""Grant"":""5087"",""Jaccard"":0},{""Grant"":""5101"",""Jaccard"":0},{""Grant"":""5102"",""Jaccard"":0},{""Grant"":""5103"",""Jaccard"":0},{""Grant"":""5234"",""Jaccard"":0},{""Grant"":""5356"",""Jaccard"":0},{""Grant"":""5415"",""Jaccard"":0},{""Grant"":""5454"",""Jaccard"":0}]"
5101,0,"[{""Grant"":""4903"",""Jaccard"":0},{""Grant"":""4904"",""Jaccard"":0},{""Grant"":""4984"",""Jaccard"":0},{""Grant"":""4990"",""Jaccard"":0},{""Grant"":""4994"",""Jaccard"":0},{""Grant"":""4996"",""Jaccard"":0},{""Grant"":""4997"",""Jaccard"":0},{""Grant"":""5000"",""Jaccard"":0},{""Grant"":""5002"",""Jaccard"":0},{""Grant"":""5085"",""Jaccard"":0},{""Grant"":""5087"",""Jaccard"":0},{""Grant"":""5100"",""Jaccard"":0},{""Grant"":""5102"",""Jaccard"":0},{""Grant"":""5103"",""Jaccard"":0},{""Grant"":""5234"",""Jaccard"":0},{""Grant"":""5356"",""Jaccard"":0},{""Grant"":""5415"",""Jaccard"":0},{""Grant"":""5454"",""Jaccard"":0}]"
5102,0,"[{""Grant"":""4903"",""Jaccard"":0},{""Grant"":""4904"",""Jaccard"":0},{""Grant"":""4984"",""Jaccard"":0},{""Grant"":""4990"",""Jaccard"":0},{""Grant"":""4994"",""Jaccard"":0},{""Grant"":""4996"",""Jaccard"":0},{""Grant"":""4997"",""Jaccard"":0},{""Grant"":""5000"",""Jaccard"":0},{""Grant"":""5002"",""Jaccard"":0},{""Grant"":""5085"",""Jaccard"":0},{""Grant"":""5087"",""Jaccard"":0},{""Grant"":""5100"",""Jaccard"":0},{""Grant"":""5101"",""Jaccard"":0},{""Grant"":""5103"",""Jaccard"":0},{""Grant"":""5234"",""Jaccard"":0},{""Grant"":""5356"",""Jaccard"":0},{""Grant"":""5415"",""Jaccard"":0},{""Grant"":""5454"",""Jaccard"":0}]"
5103,0,"[{""Grant"":""4903"",""Jaccard"":0},{""Grant"":""4904"",""Jaccard"":0},{""Grant"":""4984"",""Jaccard"":0},{""Grant"":""4990"",""Jaccard"":0},{""Grant"":""4994"",""Jaccard"":0},{""Grant"":""4996"",""Jaccard"":0},{""Grant"":""4997"",""Jaccard"":0},{""Grant"":""5000"",""Jaccard"":0},{""Grant"":""5002"",""Jaccard"":0},{""Grant"":""5085"",""Jaccard"":0},{""Grant"":""5087"",""Jaccard"":0},{""Grant"":""5100"",""Jaccard"":0},{""Grant"":""5101"",""Jaccard"":0},{""Grant"":""5102"",""Jaccard"":0},{""Grant"":""5234"",""Jaccard"":0},{""Grant"":""5356"",""Jaccard"":0},{""Grant"":""5415"",""Jaccard"":0},{""Grant"":""5454"",""Jaccard"":0}]"
5105,0,"[{""Grant"":""270"",""Jaccard"":0}]"
5117,0,"[{""Grant"":""4027"",""Jaccard"":0.25},{""Grant"":""5164"",""Jaccard"":0}]"
5121,0.7294776119402985,[]
5125,0.5172413793103449,[]
5129,0.8,[]
5130,0.8695652173913043,[]
5133,0.9285714285714286,[]
5135,0.6428571428571429,[]
5138,0.8333333333333334,[]
5140,0,"[{""Grant"":""5023"",""Jaccard"":0},{""Grant"":""5364"",""Jaccard"":0},{""Grant"":""5367"",""Jaccard"":0}]"
5148,0.8333333333333334,[]
5155,0.9914529914529915,[]
5158,0.7980769230769231,[]
5164,0,"[{""Grant"":""4027"",""Jaccard"":0.25},{""Grant"":""5117"",""Jaccard"":0}]"
5187,0.7777777777777778,[]
5189,0.6980237154150197,[]
5191,0.8888888888888888,[]
5198,0,"[{""Grant"":""4867"",""Jaccard"":0},{""Grant"":""4897"",""Jaccard"":0}]"
5211,0.6470588235294118,[]
5215,0.25,"[{""Grant"":""5515"",""Jaccard"":0.25}]"
5216,0.3333333333333333,[]
5234,0,"[{""Grant"":""4903"",""Jaccard"":0},{""Grant"":""4904"",""Jaccard"":0},{""Grant"":""4984"",""Jaccard"":0},{""Grant"":""4990"",""Jaccard"":0},{""Grant"":""4994"",""Jaccard"":0},{""Grant"":""4996"",""Jaccard"":0},{""Grant"":""4997"",""Jaccard"":0},{""Grant"":""5000"",""Jaccard"":0},{""Grant"":""5002"",""Jaccard"":0},{""Grant"":""5085"",""Jaccard"":0},{""Grant"":""5087"",""Jaccard"":0},{""Grant"":""5100"",""Jaccard"":0},{""Grant"":""5101"",""Jaccard"":0},{""Grant"":""5102"",""Jaccard"":0},{""Grant"":""5103"",""Jaccard"":0},{""Grant"":""5356"",""Jaccard"":0},{""Grant"":""5415"",""Jaccard"":0},{""Grant"":""5454"",""Jaccard"":0}]"
5245,0.8481012658227848,[]
5248,0,"[{""Grant"":""4065"",""Jaccard"":0}]"
5257,0.75,[]
5283,0.9984802431610942,[]
5288,0.48663301551691907,[]
5310,0.9523809523809523,[]
5312,0.7777777777777778,[]
5318,0.4444444444444444,[]
5330,0.6666666666666666,[]
5332,0.8235294117647058,[]
5334,0,"[{""Grant"":""6027"",""Jaccard"":0}]"
5351,0.75,[]
5356,0,"[{""Grant"":""4903"",""Jaccard"":0},{""Grant"":""4904"",""Jaccard"":0},{""Grant"":""4984"",""Jaccard"":0},{""Grant"":""4990"",""Jaccard"":0},{""Grant"":""4994"",""Jaccard"":0},{""Grant"":""4996"",""Jaccard"":0},{""Grant"":""4997"",""Jaccard"":0},{""Grant"":""5000"",""Jaccard"":0},{""Grant"":""5002"",""Jaccard"":0},{""Grant"":""5085"",""Jaccard"":0},{""Grant"":""5087"",""Jaccard"":0},{""Grant"":""5100"",""Jaccard"":0},{""Grant"":""5101"",""Jaccard"":0},{""Grant"":""5102"",""Jaccard"":0},{""Grant"":""5103"",""Jaccard"":0},{""Grant"":""5234"",""Jaccard"":0},{""Grant"":""5415"",""Jaccard"":0},{""Grant"":""5454"",""Jaccard"":0}]"
5359,0.6666666666666666,[]
